shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
18,54681,47.205122,-1.555773
18,54682,47.210148,-1.555611
18,54691,47.210148,-1.555611
18,54692,47.211577,-1.557582
18,54701,47.211577,-1.557582
18,54702,47.210274,-1.562497
18,54711,47.210274,-1.562497
18,54712,47.208970,-1.567797
18,54721,47.208970,-1.567797
18,54722,47.206878,-1.572747
18,54731,47.206878,-1.572747
18,54732,47.204734,-1.575005
18,54741,47.204734,-1.575005
18,54742,47.199635,-1.580896
18,54751,47.199635,-1.580896
18,54752,47.198978,-1.583575
18,54761,47.198978,-1.583575
18,54762,47.198386,-1.587966
18,54771,47.198386,-1.587966
18,54772,47.199468,-1.588977
18,54781,47.199468,-1.588977
18,54782,47.204218,-1.588275
18,54791,47.204218,-1.588275
18,54792,47.207147,-1.587520
18,54801,47.207147,-1.587520
18,54802,47.209221,-1.587996
18,54811,47.209221,-1.587996
18,54812,47.209735,-1.597254
18,54821,47.209735,-1.597254
18,54822,47.210319,-1.602437
18,54831,47.210319,-1.602437
18,54832,47.212249,-1.608509
18,54841,47.212249,-1.608509
18,54842,47.214589,-1.606444
18,54851,47.214589,-1.606444
18,54852,47.218594,-1.603684
18,54861,47.218594,-1.603684
18,54862,47.220059,-1.603253
18,54871,47.220059,-1.603253
18,54872,47.222083,-1.602805
18,54881,47.222083,-1.602805
18,54882,47.225074,-1.602823
18,54891,47.225074,-1.602823
18,54892,47.226587,-1.600973
18,54901,47.226587,-1.600973
18,54902,47.228837,-1.598053
18,54911,47.228837,-1.598053
18,54912,47.231483,-1.592705
18,54921,47.231483,-1.592705
18,54922,47.235180,-1.588101
18,54931,47.235180,-1.588101
18,54932,47.236440,-1.586929
18,54941,47.236440,-1.586929
18,54942,47.238180,-1.585758
18,54951,47.238180,-1.585758
18,54952,47.239667,-1.584649
18,54961,47.239667,-1.584649
18,54962,47.239640,-1.578116
18,54971,47.239640,-1.578116
18,54972,47.239582,-1.571614
18,54981,47.239582,-1.571614
18,54982,47.238639,-1.570664
18,54991,47.238639,-1.570664
18,54992,47.236079,-1.568262
18,55001,47.236079,-1.568262
18,55002,47.232475,-1.565289
18,55011,47.232475,-1.565289
18,55012,47.229978,-1.563178
18,55021,47.229978,-1.563178
18,55022,47.228243,-1.561762
18,55031,47.228243,-1.561762
18,55032,47.225791,-1.559674
18,55041,47.225791,-1.559674
18,55042,47.222213,-1.556585
18,55051,47.222213,-1.556585
18,55052,47.221526,-1.556033
18,55061,47.221526,-1.556033
18,55062,47.219769,-1.555633
18,55071,47.219769,-1.555633
18,55072,47.218053,-1.557243
18,55081,47.218053,-1.557243
18,55082,47.216669,-1.556843
18,55091,47.216669,-1.556843
18,55092,47.214461,-1.555743
19,54111,47.200492,-1.572849
19,54112,47.203707,-1.569487
19,54121,47.203707,-1.569487
19,54122,47.204246,-1.564348
19,54131,47.204246,-1.564348
19,54132,47.204693,-1.560057
19,54141,47.204693,-1.560057
19,54142,47.205122,-1.555773
19,54151,47.205122,-1.555773
19,54152,47.210148,-1.555611
19,54161,47.210148,-1.555611
19,54162,47.211577,-1.557582
19,54171,47.211577,-1.557582
19,54172,47.210274,-1.562497
19,54181,47.210274,-1.562497
19,54182,47.208970,-1.567797
19,54191,47.208970,-1.567797
19,54192,47.206878,-1.572747
19,54201,47.206878,-1.572747
19,54202,47.204734,-1.575005
19,54211,47.204734,-1.575005
19,54212,47.199635,-1.580896
19,54221,47.199635,-1.580896
19,54222,47.198978,-1.583575
19,54231,47.198978,-1.583575
19,54232,47.198386,-1.587966
19,54241,47.198386,-1.587966
19,54242,47.199468,-1.588977
19,54251,47.199468,-1.588977
19,54252,47.204218,-1.588275
19,54261,47.204218,-1.588275
19,54262,47.207147,-1.587520
19,54271,47.207147,-1.587520
19,54272,47.209221,-1.587996
19,54281,47.209221,-1.587996
19,54282,47.209735,-1.597254
19,54291,47.209735,-1.597254
19,54292,47.210319,-1.602437
19,54301,47.210319,-1.602437
19,54302,47.212249,-1.608509
19,54311,47.212249,-1.608509
19,54312,47.214589,-1.606444
19,54321,47.214589,-1.606444
19,54322,47.218594,-1.603684
19,54331,47.218594,-1.603684
19,54332,47.220059,-1.603253
19,54341,47.220059,-1.603253
19,54342,47.222083,-1.602805
19,54351,47.222083,-1.602805
19,54352,47.225074,-1.602823
19,54361,47.225074,-1.602823
19,54362,47.226587,-1.600973
19,54371,47.226587,-1.600973
19,54372,47.228837,-1.598053
19,54381,47.228837,-1.598053
19,54382,47.231483,-1.592705
19,54391,47.231483,-1.592705
19,54392,47.235180,-1.588101
19,54401,47.235180,-1.588101
19,54402,47.236440,-1.586929
19,54411,47.236440,-1.586929
19,54412,47.238180,-1.585758
19,54421,47.238180,-1.585758
19,54422,47.239667,-1.584649
19,54431,47.239667,-1.584649
19,54432,47.239640,-1.578116
19,54441,47.239640,-1.578116
19,54442,47.239582,-1.571614
19,54451,47.239582,-1.571614
19,54452,47.238639,-1.570664
19,54461,47.238639,-1.570664
19,54462,47.236079,-1.568262
19,54471,47.236079,-1.568262
19,54472,47.232475,-1.565289
19,54481,47.232475,-1.565289
19,54482,47.229978,-1.563178
19,54491,47.229978,-1.563178
19,54492,47.228243,-1.561762
19,54501,47.228243,-1.561762
19,54502,47.225791,-1.559674
19,54511,47.225791,-1.559674
19,54512,47.222213,-1.556585
19,54521,47.222213,-1.556585
19,54522,47.221526,-1.556033
19,54531,47.221526,-1.556033
19,54532,47.219769,-1.555633
19,54541,47.219769,-1.555633
19,54542,47.218053,-1.557243
19,54551,47.218053,-1.557243
19,54552,47.216669,-1.556843
19,54561,47.216669,-1.556843
19,54562,47.214461,-1.555743
19,54571,47.214461,-1.555743
19,54572,47.210003,-1.555772
19,54581,47.210003,-1.555772
19,54582,47.204530,-1.555042
19,54591,47.204530,-1.555042
19,54592,47.204002,-1.560178
19,54601,47.204002,-1.560178
19,54602,47.204258,-1.565084
19,54611,47.204258,-1.565084
19,54612,47.203775,-1.569778
19,54621,47.203775,-1.569778
19,54622,47.200282,-1.573202
2,6811,47.249291,-1.523562
2,6812,47.251846,-1.527309
2,6821,47.251846,-1.527309
2,6822,47.252661,-1.528930
2,6831,47.252661,-1.528930
2,6832,47.250350,-1.531126
2,6841,47.250350,-1.531126
2,6842,47.250383,-1.536083
2,6851,47.250383,-1.536083
2,6852,47.248215,-1.536503
2,6861,47.248215,-1.536503
2,6862,47.243843,-1.536408
2,6871,47.243843,-1.536408
2,6872,47.242678,-1.535243
2,6881,47.242678,-1.535243
2,6882,47.241174,-1.538719
2,6891,47.241174,-1.538719
2,6892,47.239434,-1.543111
2,6901,47.239434,-1.543111
2,6902,47.238139,-1.544395
2,6911,47.238139,-1.544395
2,6912,47.235529,-1.547732
2,6921,47.235529,-1.547732
2,6922,47.235284,-1.549655
2,6931,47.235284,-1.549655
2,6932,47.234265,-1.553079
2,6941,47.234265,-1.553079
2,6942,47.233639,-1.555515
2,6951,47.233639,-1.555515
2,6952,47.234512,-1.557390
2,6961,47.234512,-1.557390
2,6962,47.233466,-1.559914
2,6971,47.233466,-1.559914
2,6972,47.232475,-1.565289
2,6981,47.232475,-1.565289
2,6982,47.229978,-1.563178
2,6991,47.229978,-1.563178
2,6992,47.228243,-1.561762
2,7001,47.228243,-1.561762
2,7002,47.225791,-1.559674
2,7011,47.225791,-1.559674
2,7012,47.222213,-1.556585
2,7021,47.222213,-1.556585
2,7022,47.221526,-1.556033
2,7031,47.221526,-1.556033
2,7032,47.219769,-1.555633
2,7041,47.219769,-1.555633
2,7042,47.218053,-1.557243
2,7051,47.218053,-1.557243
2,7052,47.216669,-1.556843
2,7061,47.216669,-1.556843
2,7062,47.215572,-1.560456
2,7071,47.215572,-1.560456
2,7072,47.214895,-1.564738
2,7081,47.214895,-1.564738
2,7082,47.214491,-1.568473
2,7091,47.214491,-1.568473
2,7092,47.214544,-1.572578
2,7101,47.214544,-1.572578
2,7102,47.213835,-1.574891
2,7111,47.213835,-1.574891
2,7112,47.211808,-1.576143
2,7121,47.211808,-1.576143
2,7122,47.212889,-1.581527
2,7131,47.212889,-1.581527
2,7132,47.214062,-1.587338
2,7141,47.214062,-1.587338
2,7142,47.213707,-1.589776
2,7151,47.213707,-1.589776
2,7152,47.216731,-1.592979
2,7161,47.216731,-1.592979
2,7162,47.216697,-1.599590
2,7171,47.216697,-1.599590
2,7172,47.218066,-1.603396
2,7181,47.218066,-1.603396
2,7182,47.218274,-1.608335
2,7191,47.218274,-1.608335
2,7192,47.217629,-1.611436
2,7201,47.217629,-1.611436
2,7202,47.216308,-1.613538
2,7211,47.216308,-1.613538
2,7212,47.214663,-1.615132
2,7221,47.214663,-1.615132
2,7222,47.211911,-1.617500
2,7231,47.211911,-1.617500
2,7232,47.209756,-1.614832
2,7241,47.209756,-1.614832
2,7242,47.208970,-1.611433
3,48341,47.212112,-1.553492
3,48342,47.212112,-1.553492
3,48351,47.214761,-1.556008
3,48352,47.214761,-1.556008
3,48361,47.214761,-1.556008
3,48362,47.214761,-1.556008
3,48371,47.217432,-1.558590
3,48372,47.217432,-1.558590
3,48381,47.217432,-1.558590
3,48382,47.217432,-1.558590
3,48391,47.218752,-1.560524
3,48392,47.218752,-1.560524
3,48401,47.218752,-1.560524
3,48402,47.221551,-1.562794
3,48411,47.221551,-1.562794
3,48412,47.221551,-1.562794
3,48421,47.224385,-1.565565
3,48422,47.224385,-1.565565
3,48431,47.224385,-1.565565
3,48432,47.227319,-1.569762
3,48441,47.227319,-1.569762
3,48442,47.230102,-1.572943
3,48451,47.230102,-1.572943
3,48452,47.230102,-1.572943
3,48461,47.232927,-1.577682
3,48462,47.232927,-1.577682
3,48471,47.232927,-1.577682
3,48472,47.235117,-1.582562
3,48481,47.235117,-1.582562
3,48482,47.238295,-1.587266
3,48491,47.238295,-1.587266
3,48492,47.238295,-1.587266
3,48501,47.240325,-1.591467
3,48502,47.240325,-1.591467
3,48511,47.240325,-1.591467
3,48512,47.243414,-1.591507
3,48521,47.243414,-1.591507
3,48522,47.246207,-1.594045
3,48531,47.246207,-1.594045
3,48532,47.249381,-1.598001
3,48541,47.249381,-1.598001
3,48542,47.249381,-1.598001
3,48551,47.246891,-1.603524
3,48552,47.246891,-1.603524
3,48561,47.246891,-1.603524
3,48562,47.245588,-1.608903
3,48571,47.245588,-1.608903
3,48572,47.246035,-1.616510
4,62571,47.251732,-1.540770
4,62572,47.252302,-1.545294
4,62581,47.252302,-1.545294
4,62582,47.252112,-1.549919
4,62591,47.252112,-1.549919
4,62592,47.252382,-1.552958
4,62601,47.252382,-1.552958
4,62602,47.253151,-1.558207
4,62611,47.253151,-1.558207
4,62612,47.252943,-1.561313
4,62621,47.252943,-1.561313
4,62622,47.251545,-1.567465
4,62631,47.251545,-1.567465
4,62632,47.249122,-1.568529
4,62641,47.249122,-1.568529
4,62642,47.247036,-1.567361
4,62651,47.247036,-1.567361
4,62652,47.244514,-1.561220
4,62661,47.244514,-1.561220
4,62662,47.243608,-1.557374
4,62671,47.243608,-1.557374
4,62672,47.240981,-1.557306
4,62681,47.240981,-1.557306
4,62682,47.239424,-1.561168
4,62691,47.239424,-1.561168
4,62692,47.235829,-1.563437
4,62701,47.235829,-1.563437
4,62702,47.233143,-1.566308
4,62711,47.233143,-1.566308
4,62712,47.231976,-1.568249
4,62721,47.231976,-1.568249
4,62722,47.228951,-1.569595
4,62731,47.228951,-1.569595
4,62732,47.227743,-1.570057
4,62741,47.227743,-1.570057
4,62742,47.223676,-1.571614
4,62751,47.223676,-1.571614
4,62752,47.221102,-1.572971
4,62761,47.221102,-1.572971
4,62762,47.219529,-1.571184
4,62771,47.219529,-1.571184
4,62772,47.217714,-1.569062
4,62781,47.217714,-1.569062
4,62782,47.216681,-1.567089
4,62791,47.216681,-1.567089
4,62792,47.215227,-1.564157
4,62801,47.215227,-1.564157
4,62802,47.215696,-1.559303
4,62811,47.215696,-1.559303
4,62812,47.214461,-1.555743
4,62821,47.214461,-1.555743
4,62822,47.210003,-1.555772
4,62831,47.210003,-1.555772
4,62832,47.205591,-1.554891
4,62841,47.205591,-1.554891
4,62842,47.203599,-1.552043
4,62851,47.203599,-1.552043
4,62852,47.201502,-1.553651
4,62861,47.201502,-1.553651
4,62862,47.200738,-1.545552
4,62871,47.200738,-1.545552
4,62872,47.201625,-1.543585
4,62881,47.201625,-1.543585
4,62882,47.203331,-1.541410
4,62891,47.203331,-1.541410
4,62892,47.203177,-1.539615
4,62901,47.203177,-1.539615
4,62902,47.202485,-1.537102
4,62911,47.202485,-1.537102
4,62912,47.203690,-1.534002
4,62921,47.203690,-1.534002
4,62922,47.205127,-1.531838
4,62931,47.205127,-1.531838
4,62932,47.207064,-1.532726
4,62941,47.207064,-1.532726
4,62942,47.208186,-1.529702
4,62951,47.208186,-1.529702
4,62952,47.209396,-1.527526
4,62961,47.209396,-1.527526
4,62962,47.210373,-1.525995
5,62981,47.210354,-1.526183
5,62982,47.209217,-1.528265
5,62991,47.209217,-1.528265
5,62992,47.208194,-1.530003
5,63001,47.208194,-1.530003
5,63002,47.207045,-1.533019
5,63011,47.207045,-1.533019
5,63012,47.204856,-1.531702
5,63021,47.204856,-1.531702
5,63022,47.203444,-1.534812
5,63031,47.203444,-1.534812
5,63032,47.202593,-1.537127
5,63041,47.202593,-1.537127
5,63042,47.203445,-1.539934
5,63051,47.203445,-1.539934
5,63052,47.203181,-1.542092
5,63061,47.203181,-1.542092
5,63062,47.201694,-1.543711
5,63071,47.201694,-1.543711
5,63072,47.201088,-1.545943
5,63081,47.201088,-1.545943
5,63082,47.201678,-1.553767
5,63091,47.201678,-1.553767
5,63092,47.204093,-1.551989
5,63101,47.204093,-1.551989
5,63102,47.205653,-1.554568
5,63111,47.205653,-1.554568
5,63112,47.210148,-1.555611
5,63121,47.210148,-1.555611
5,63122,47.214465,-1.555513
5,63131,47.214465,-1.555513
5,63132,47.215572,-1.560456
5,63141,47.215572,-1.560456
5,63142,47.215686,-1.564674
5,63151,47.215686,-1.564674
5,63152,47.216900,-1.567005
5,63161,47.216900,-1.567005
5,63162,47.217818,-1.568813
5,63171,47.217818,-1.568813
5,63172,47.220541,-1.570160
5,63181,47.220541,-1.570160
5,63182,47.224453,-1.571146
5,63191,47.224453,-1.571146
5,63192,47.227136,-1.570130
5,63201,47.227136,-1.570130
5,63202,47.229654,-1.569225
5,63211,47.229654,-1.569225
5,63212,47.231205,-1.568655
5,63221,47.231205,-1.568655
5,63222,47.233078,-1.566055
5,63231,47.233078,-1.566055
5,63232,47.236339,-1.563269
5,63241,47.236339,-1.563269
5,63242,47.240090,-1.559523
5,63251,47.240090,-1.559523
5,63252,47.241540,-1.556267
5,63261,47.241540,-1.556267
5,63262,47.243705,-1.557199
5,63271,47.243705,-1.557199
5,63272,47.244991,-1.561925
5,63281,47.244991,-1.561925
5,63282,47.247619,-1.567781
5,63291,47.247619,-1.567781
5,63292,47.249978,-1.568703
5,63301,47.249978,-1.568703
5,63302,47.251644,-1.565961
5,63311,47.251644,-1.565961
5,63312,47.253031,-1.560843
5,63321,47.253031,-1.560843
5,63322,47.252826,-1.556833
5,63331,47.252826,-1.556833
5,63332,47.252228,-1.552692
5,63341,47.252228,-1.552692
5,63342,47.252494,-1.548298
5,63351,47.252494,-1.548298
5,63352,47.252215,-1.545171
5,63361,47.252215,-1.545171
5,63362,47.251732,-1.540770
6,16691,47.226473,-1.523471
6,16692,47.227812,-1.525325
6,16701,47.227812,-1.525325
6,16702,47.230100,-1.528497
6,16711,47.230100,-1.528497
6,16712,47.231629,-1.530628
6,16721,47.231629,-1.530628
6,16722,47.234029,-1.536501
6,16731,47.234029,-1.536501
6,16732,47.234650,-1.540958
6,16741,47.234650,-1.540958
6,16742,47.235529,-1.547732
6,16751,47.235529,-1.547732
6,16752,47.235284,-1.549655
6,16761,47.235284,-1.549655
6,16762,47.234265,-1.553079
6,16771,47.234265,-1.553079
6,16772,47.233639,-1.555515
6,16781,47.233639,-1.555515
6,16782,47.234512,-1.557390
6,16791,47.234512,-1.557390
6,16792,47.233466,-1.559914
6,16801,47.233466,-1.559914
6,16802,47.233143,-1.566308
6,16811,47.233143,-1.566308
6,16812,47.231976,-1.568249
6,16821,47.231976,-1.568249
6,16822,47.229968,-1.571819
6,16831,47.229968,-1.571819
6,16832,47.228801,-1.576632
6,16841,47.228801,-1.576632
6,16842,47.228022,-1.580695
6,16851,47.228022,-1.580695
6,16852,47.226722,-1.582948
6,16861,47.226722,-1.582948
6,16862,47.222781,-1.585177
6,16871,47.222781,-1.585177
6,16872,47.219953,-1.586780
6,16881,47.219953,-1.586780
6,16882,47.217163,-1.587467
6,16891,47.217163,-1.587467
6,16892,47.213773,-1.586105
6,16901,47.213773,-1.586105
6,16902,47.211412,-1.586597
6,16911,47.211412,-1.586597
6,16912,47.209341,-1.587104
6,16921,47.209341,-1.587104
6,16922,47.206322,-1.587851
6,16931,47.206322,-1.587851
6,16932,47.203259,-1.588597
6,16941,47.203259,-1.588597
6,16942,47.200546,-1.589282
6,16951,47.200546,-1.589282
6,16952,47.198272,-1.589191
6,16961,47.198272,-1.589191
6,16962,47.197915,-1.593612
7,47621,47.177317,-1.592498
7,47622,47.180824,-1.586220
7,47631,47.180824,-1.586220
7,47632,47.181360,-1.579179
7,47641,47.181360,-1.579179
7,47642,47.181360,-1.579179
