shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1081034,47.139088,-1.718234,39482
1081034,47.139088,-1.718234,39491
1081034,47.137414,-1.722566,39492
1081034,47.137414,-1.722566,39501
1081034,47.136505,-1.730168,39502
1081035,47.148413,-1.694361,39521
1081035,47.147893,-1.694008,39522
1081035,47.147893,-1.694008,39531
1081035,47.144250,-1.696057,39532
1081035,47.144250,-1.696057,39541
1081035,47.141941,-1.705204,39542
1081035,47.141941,-1.705204,39551
1081035,47.136926,-1.721626,39552
1081035,47.136926,-1.721626,39561
1081035,47.139088,-1.718234,39562
1081035,47.139088,-1.718234,39571
1081035,47.137414,-1.722566,39572
1081035,47.137414,-1.722566,39581
1081035,47.136505,-1.730168,39582
1081036,47.154304,-1.680425,39601
1081036,47.141941,-1.705204,39602
1081036,47.141941,-1.705204,39611
1081036,47.136926,-1.721626,39612
1081036,47.136926,-1.721626,39621
1081036,47.139088,-1.718234,39622
1081036,47.139088,-1.718234,39631
1081036,47.137414,-1.722566,39632
1081036,47.137414,-1.722566,39641
1081036,47.136505,-1.730168,39642
1091152,47.244481,-1.590729,39661
1091152,47.246342,-1.589284,39662
1091152,47.246342,-1.589284,39671
1091152,47.249357,-1.587133,39672
1091152,47.249357,-1.587133,39681
1091152,47.248934,-1.577037,39682
1091152,47.248934,-1.577037,39691
1091152,47.250843,-1.576622,39692
1091152,47.250843,-1.576622,39701
1091152,47.252811,-1.576200,39702
1091152,47.252811,-1.576200,39711
1091152,47.254654,-1.576748,39712
1091152,47.254654,-1.576748,39721
1091152,47.255755,-1.579281,39722
1091152,47.255755,-1.579281,39731
1091152,47.255380,-1.581098,39732
1091152,47.255380,-1.581098,39741
1091152,47.257347,-1.583755,39742
1091152,47.257347,-1.583755,39751
1091152,47.258385,-1.582101,39752
1091152,47.258385,-1.582101,39761
1091152,47.261815,-1.584429,39762
1091152,47.261815,-1.584429,39771
1091152,47.260896,-1.588410,39772
1091152,47.260896,-1.588410,39781
1091152,47.262053,-1.592830,39782
1091152,47.262053,-1.592830,39791
1091152,47.263904,-1.596196,39792
1091152,47.263904,-1.596196,39801
1091152,47.266830,-1.600386,39802
1091152,47.266830,-1.600386,39811
1091152,47.267111,-1.595331,39812
1091152,47.267111,-1.595331,39821
1091152,47.269666,-1.592490,39822
1091152,47.269666,-1.592490,39831
1091152,47.272755,-1.594194,39832
1091152,47.272755,-1.594194,39841
1091152,47.271490,-1.597670,39842
1091152,47.271490,-1.597670,39851
1091152,47.268488,-1.599603,39852
1091053,47.267111,-1.595331,39871
1091053,47.269666,-1.592490,39872
1091053,47.269666,-1.592490,39881
1091053,47.272755,-1.594194,39882
1091053,47.272755,-1.594194,39891
1091053,47.271490,-1.597670,39892
1091053,47.271490,-1.597670,39901
1091053,47.268488,-1.599603,39902
1091053,47.268488,-1.599603,39911
1091053,47.266597,-1.600443,39912
1091053,47.266597,-1.600443,39921
1091053,47.263690,-1.596264,39922
1091053,47.263690,-1.596264,39931
1091053,47.261697,-1.592298,39932
1091053,47.261697,-1.592298,39941
1091053,47.260829,-1.588251,39942
1091053,47.260829,-1.588251,39951
1091053,47.261764,-1.584234,39952
1091053,47.261764,-1.584234,39961
1091053,47.258673,-1.581759,39962
1091053,47.258673,-1.581759,39971
1091053,47.256837,-1.583792,39972
1091053,47.256837,-1.583792,39981
1091053,47.255396,-1.581258,39982
1091053,47.255396,-1.581258,39991
1091053,47.256162,-1.578673,39992
1091053,47.256162,-1.578673,40001
1091053,47.254515,-1.576837,40002
1091053,47.254515,-1.576837,40011
1091053,47.252706,-1.576387,40012
1091053,47.252706,-1.576387,40021
1091053,47.250422,-1.576869,40022
1091053,47.250422,-1.576869,40031
1091053,47.248572,-1.577306,40032
1091053,47.248572,-1.577306,40041
1091053,47.249357,-1.587133,40042
1091053,47.249357,-1.587133,40051
1091053,47.246635,-1.589167,40052
1091053,47.246635,-1.589167,40061
1091053,47.244342,-1.591024,40062
1171025,47.256844,-1.491526,40081
1171025,47.256712,-1.488047,40082
1171025,47.256712,-1.488047,40091
1171025,47.253238,-1.487655,40092
1171025,47.253238,-1.487655,40101
1171025,47.250726,-1.487511,40102
1171025,47.250726,-1.487511,40111
1171025,47.250341,-1.484896,40112
1171025,47.250341,-1.484896,40121
1171025,47.250968,-1.481209,40122
1171025,47.250968,-1.481209,40131
1171025,47.253496,-1.474739,40132
1171025,47.253496,-1.474739,40141
1171025,47.255089,-1.471747,40142
1171025,47.255089,-1.471747,40151
1171025,47.256270,-1.469173,40152
1171025,47.256270,-1.469173,40161
1171025,47.257049,-1.466134,40162
1171025,47.257049,-1.466134,40171
1171025,47.258102,-1.458387,40172
1171025,47.258102,-1.458387,40181
1171025,47.260488,-1.449032,40182
1171025,47.260488,-1.449032,40191
1171025,47.262501,-1.447307,40192
1171025,47.262501,-1.447307,40201
1171025,47.264195,-1.450959,40202
1171025,47.264195,-1.450959,40211
1171025,47.265613,-1.453010,40212
1171025,47.265613,-1.453010,40221
1171025,47.268203,-1.455502,40222
1171025,47.268203,-1.455502,40231
1171025,47.269824,-1.456591,40232
1181116,47.196098,-1.542686,45911
1181116,47.170786,-1.718996,45912
1181116,47.170786,-1.718996,45921
1181116,47.168526,-1.720221,45922
1181116,47.168526,-1.720221,45931
1181116,47.155758,-1.709820,45932
1181116,47.155758,-1.709820,45941
1181116,47.137414,-1.722566,45942
1181116,47.137414,-1.722566,45951
1181116,47.136505,-1.730168,45952
1181017,47.136505,-1.730168,45971
1181017,47.136364,-1.729783,45972
1181017,47.136364,-1.729783,45981
1181017,47.137357,-1.722339,45982
1181017,47.137357,-1.722339,45991
1181017,47.156067,-1.710121,45992
1181017,47.156067,-1.710121,46001
1181017,47.168495,-1.720105,46002
1181017,47.168495,-1.720105,46011
1181017,47.170748,-1.718811,46012
1181017,47.170748,-1.718811,46021
1181017,47.196098,-1.542686,46022
1191018,47.245972,-1.611047,40251
1191018,47.245802,-1.615719,40252
1191018,47.245802,-1.615719,40261
1191018,47.248486,-1.610268,40262
1191018,47.248486,-1.610268,40271
1191018,47.251742,-1.611325,40272
1191018,47.251742,-1.611325,40281
1191018,47.254442,-1.615224,40282
1191018,47.254442,-1.615224,40291
1191018,47.256045,-1.619525,40292
1191018,47.256045,-1.619525,40301
1191018,47.257654,-1.622611,40302
1191018,47.257654,-1.622611,40311
1191018,47.261094,-1.624483,40312
1191018,47.261094,-1.624483,40321
1191018,47.260679,-1.631491,40322
1191018,47.260679,-1.631491,40331
1191018,47.260029,-1.634927,40332
1191018,47.260029,-1.634927,40341
1191018,47.259964,-1.637655,40342
1191018,47.259964,-1.637655,40351
1191018,47.261411,-1.643485,40352
1191018,47.261411,-1.643485,40361
1191018,47.263836,-1.641775,40362
1191018,47.263836,-1.641775,40371
1191018,47.265109,-1.637875,40372
1191018,47.265109,-1.637875,40381
1191018,47.265457,-1.635047,40382
1191018,47.265457,-1.635047,40391
1191018,47.265438,-1.632147,40392
1191018,47.265438,-1.632147,40401
1191018,47.264659,-1.624016,40402
1191018,47.264659,-1.624016,40411
1191018,47.270700,-1.623199,40412
1281154,47.202512,-1.816456,40431
1281154,47.198055,-1.814372,40432
1281154,47.198055,-1.814372,40441
1281154,47.197018,-1.790934,40442
1281154,47.197018,-1.790934,40451
1281154,47.197254,-1.783796,40452
1281154,47.197254,-1.783796,40461
1281154,47.197789,-1.780628,40462
1281154,47.197789,-1.780628,40471
1281154,47.202711,-1.778215,40472
1281154,47.202711,-1.778215,40481
1281154,47.206331,-1.784911,40482
1281154,47.206331,-1.784911,40491
1281154,47.200179,-1.771277,40492
1281154,47.200179,-1.771277,40501
1281154,47.200310,-1.766091,40502
1281154,47.200310,-1.766091,40511
1281154,47.200672,-1.759535,40512
1281154,47.200672,-1.759535,40521
1281154,47.197510,-1.759171,40522
1281154,47.197510,-1.759171,40531
1281154,47.199576,-1.754240,40532
1281154,47.199576,-1.754240,40541
1281154,47.198127,-1.749546,40542
1281154,47.198127,-1.749546,40551
1281154,47.196689,-1.744510,40552
1281154,47.196689,-1.744510,40561
1281154,47.195887,-1.741113,40562
1281154,47.195887,-1.741113,40571
1281154,47.196127,-1.737019,40572
1281154,47.196127,-1.737019,40581
1281154,47.195814,-1.724909,40582
1281154,47.195814,-1.724909,40591
1281154,47.193011,-1.718222,40592
1281154,47.193011,-1.718222,40601
1281154,47.191340,-1.711738,40602
1281154,47.191340,-1.711738,40611
1281154,47.191289,-1.707947,40612
1281154,47.191289,-1.707947,40621
1281154,47.155774,-1.681493,40622
1281055,47.155774,-1.681493,40641
1281055,47.191073,-1.707687,40642
1281055,47.191073,-1.707687,40651
1281055,47.191376,-1.711220,40652
1281055,47.191376,-1.711220,40661
1281055,47.193146,-1.718422,40662
1281055,47.193146,-1.718422,40671
1281055,47.195874,-1.724794,40672
1281055,47.195874,-1.724794,40681
1281055,47.196210,-1.737223,40682
1281055,47.196210,-1.737223,40691
1281055,47.195863,-1.740357,40692
1281055,47.195863,-1.740357,40701
1281055,47.196834,-1.744625,40702
1281055,47.196834,-1.744625,40711
1281055,47.198662,-1.750925,40712
1281055,47.198662,-1.750925,40721
1281055,47.199755,-1.754847,40722
1281055,47.199755,-1.754847,40731
1281055,47.201280,-1.759062,40732
1281055,47.201280,-1.759062,40741
1281055,47.200364,-1.766297,40742
1281055,47.200364,-1.766297,40751
1281055,47.200242,-1.771465,40752
1281055,47.200242,-1.771465,40761
1281055,47.202711,-1.778215,40762
1281055,47.202711,-1.778215,40771
1281055,47.206331,-1.784911,40772
1281055,47.206331,-1.784911,40781
1281055,47.198299,-1.780070,40782
1281055,47.198299,-1.780070,40791
1281055,47.197313,-1.784042,40792
1281055,47.197313,-1.784042,40801
1281055,47.197770,-1.792577,40802
1281055,47.197770,-1.792577,40811
1281055,47.202512,-1.816456,40812
1291021,47.245972,-1.611047,40831
1291021,47.245548,-1.608500,40832
1291021,47.245548,-1.608500,40841
1291021,47.246005,-1.604797,40842
1291021,47.246005,-1.604797,40851
1291021,47.246988,-1.603043,40852
1291021,47.246988,-1.603043,40861
1291021,47.249556,-1.607395,40862
1291021,47.249556,-1.607395,40871
1291021,47.251742,-1.611325,40872
1291021,47.251742,-1.611325,40881
1291021,47.254442,-1.615224,40882
1291021,47.254442,-1.615224,40891
1291021,47.256045,-1.619525,40892
1291021,47.256045,-1.619525,40901
1291021,47.257654,-1.622611,40902
1291021,47.257654,-1.622611,40911
1291021,47.261094,-1.624483,40912
1291021,47.261094,-1.624483,40921
1291021,47.260679,-1.631491,40922
1291021,47.260679,-1.631491,40931
1291021,47.260029,-1.634927,40932
1291021,47.260029,-1.634927,40941
1291021,47.259964,-1.637655,40942
1291021,47.259964,-1.637655,40951
1291021,47.261411,-1.643485,40952
1291021,47.261411,-1.643485,40961
1291021,47.263836,-1.641775,40962
1291021,47.263836,-1.641775,40971
1291021,47.265109,-1.637875,40972
1291021,47.265109,-1.637875,40981
1291021,47.265457,-1.635047,40982
1291021,47.265457,-1.635047,40991
1291021,47.265438,-1.632147,40992
1291021,47.265438,-1.632147,41001
1291021,47.264659,-1.624016,41002
1291021,47.264659,-1.624016,41011
1291021,47.270700,-1.623199,41012
1311127,47.206002,-1.751600,41991
1311127,47.209667,-1.746233,41992
1311127,47.209667,-1.746233,42001
1311127,47.210502,-1.742270,42002
1311127,47.210502,-1.742270,42011
1311127,47.213417,-1.739179,42012
1311127,47.213417,-1.739179,42021
1311127,47.215764,-1.740144,42022
1311127,47.215764,-1.740144,42031
1311127,47.218244,-1.739182,42032
1311127,47.218244,-1.739182,42041
1311127,47.219179,-1.735022,42042
1311127,47.219179,-1.735022,42051
1311127,47.218883,-1.727838,42052
1311127,47.218883,-1.727838,42061
1311127,47.217469,-1.724820,42062
1311127,47.217469,-1.724820,42071
1311127,47.216829,-1.721606,42072
1311127,47.216829,-1.721606,42081
1311127,47.215861,-1.717998,42082
1311127,47.215861,-1.717998,42091
1311127,47.214622,-1.713459,42092
1311127,47.214622,-1.713459,42101
1311127,47.201216,-1.668330,42102
1311127,47.201216,-1.668330,42111
1311127,47.194556,-1.634704,42112
1311127,47.194556,-1.634704,42121
1311127,47.194908,-1.631896,42122
1311127,47.194908,-1.631896,42131
1311127,47.194689,-1.626955,42132
1311127,47.194689,-1.626955,42141
1311127,47.195029,-1.618957,42142
1311127,47.195029,-1.618957,42151
1311127,47.196189,-1.618283,42152
1311127,47.196189,-1.618283,42161
1311127,47.198081,-1.615443,42162
1311127,47.198081,-1.615443,42171
1311127,47.203708,-1.614597,42172
1311127,47.203708,-1.614597,42181
1311127,47.206489,-1.613321,42182
1311127,47.206489,-1.613321,42191
1311127,47.208723,-1.611663,42192
1311029,47.208723,-1.611663,41621
1311029,47.206162,-1.613859,41622
1311029,47.206162,-1.613859,41631
1311029,47.203053,-1.614715,41632
1311029,47.203053,-1.614715,41641
1311029,47.198091,-1.615599,41642
1311029,47.198091,-1.615599,41651
1311029,47.196877,-1.618499,41652
1311029,47.196877,-1.618499,41661
1311029,47.194978,-1.637648,41662
1311029,47.194978,-1.637648,41671
1311029,47.201425,-1.668591,41672
1311029,47.201425,-1.668591,41681
1311029,47.214832,-1.713769,41682
1311029,47.214832,-1.713769,41691
1311029,47.215838,-1.717686,41692
1311029,47.215838,-1.717686,41701
1311029,47.216919,-1.721589,41702
1311029,47.216919,-1.721589,41711
1311029,47.217575,-1.724852,41712
1311029,47.217575,-1.724852,41721
1311029,47.218990,-1.727992,41722
1311029,47.218990,-1.727992,41731
1311029,47.219282,-1.735197,41732
1311029,47.219282,-1.735197,41741
1311029,47.218213,-1.739412,41742
1311029,47.218213,-1.739412,41751
1311029,47.215927,-1.740319,41752
1311029,47.215927,-1.740319,41761
1311029,47.213300,-1.739357,41762
1311029,47.213300,-1.739357,41771
1311029,47.210310,-1.742897,41772
1311029,47.210310,-1.742897,41781
1311029,47.209654,-1.746817,41782
1311029,47.209654,-1.746817,41791
1311029,47.206002,-1.751600,41792
135106,47.294963,-1.492436,46131
135106,47.260925,-1.475097,46132
135106,47.260925,-1.475097,46141
135106,47.258199,-1.474153,46142
135106,47.258199,-1.474153,46151
135106,47.260488,-1.449032,46152
135106,47.260488,-1.449032,46161
135106,47.262501,-1.447307,46162
135106,47.262501,-1.447307,46171
135106,47.264195,-1.450959,46172
135106,47.264195,-1.450959,46181
135106,47.265613,-1.453010,46182
135106,47.265613,-1.453010,46191
135106,47.268203,-1.455502,46192
135106,47.268203,-1.455502,46201
135106,47.269824,-1.456591,46202
135106,47.269824,-1.456591,46211
135106,47.273763,-1.450149,46212
135106,47.273763,-1.450149,46221
135106,47.273647,-1.447419,46222
135106,47.273647,-1.447419,46231
135106,47.272537,-1.444648,46232
135106,47.272537,-1.444648,46241
135106,47.268945,-1.443056,46242
135106,47.268945,-1.443056,46251
135106,47.267130,-1.441358,46252
135106,47.267130,-1.441358,46261
135106,47.268317,-1.437994,46262
135106,47.268317,-1.437994,46271
135106,47.269488,-1.435727,46272
135106,47.269488,-1.435727,46281
135106,47.271476,-1.432805,46282
135106,47.271476,-1.432805,46291
135106,47.274222,-1.432972,46292
135106,47.274222,-1.432972,46301
135106,47.277397,-1.434069,46302
135106,47.277397,-1.434069,46311
135106,47.275560,-1.438588,46312
135106,47.275560,-1.438588,46321
135106,47.278242,-1.443641,46322
135106,47.278242,-1.443641,46331
135106,47.284287,-1.443885,46332
135106,47.284287,-1.443885,46341
135106,47.286259,-1.439465,46342
135106,47.286259,-1.439465,46351
135106,47.288697,-1.433710,46352
135106,47.288697,-1.433710,46361
135106,47.287749,-1.430019,46362
135106,47.287749,-1.430019,46371
135106,47.286675,-1.426879,46372
135106,47.286675,-1.426879,46381
135106,47.282907,-1.423152,46382
135106,47.282907,-1.423152,46391
135106,47.281073,-1.420119,46392
1381145,47.200672,-1.759535,42511
1381145,47.197510,-1.759171,42512
1381145,47.197510,-1.759171,42521
1381145,47.199576,-1.754240,42522
1381145,47.199576,-1.754240,42531
1381145,47.198127,-1.749546,42532
1381145,47.198127,-1.749546,42541
1381145,47.196689,-1.744510,42542
1381145,47.196689,-1.744510,42551
1381145,47.195887,-1.741113,42552
1381145,47.195887,-1.741113,42561
1381145,47.196127,-1.737019,42562
1381145,47.196127,-1.737019,42571
1381145,47.195814,-1.724909,42572
1381145,47.195814,-1.724909,42581
1381145,47.193011,-1.718222,42582
1381145,47.193011,-1.718222,42591
1381145,47.191340,-1.711738,42592
1381145,47.191340,-1.711738,42601
1381145,47.191289,-1.707947,42602
1381145,47.191289,-1.707947,42611
1381145,47.190883,-1.700888,42612
1381145,47.190883,-1.700888,42621
1381145,47.191953,-1.697132,42622
1381145,47.191953,-1.697132,42631
1381145,47.189728,-1.692022,42632
1381145,47.189728,-1.692022,42641
1381145,47.188468,-1.689210,42642
1381145,47.188468,-1.689210,42651
1381145,47.187326,-1.686490,42652
1381145,47.187326,-1.686490,42661
1381145,47.185889,-1.682487,42662
1381145,47.185889,-1.682487,42671
1381145,47.185437,-1.678431,42672
1381145,47.185437,-1.678431,42681
1381145,47.185348,-1.674549,42682
1381145,47.185348,-1.674549,42691
1381145,47.179265,-1.677830,42692
1381145,47.179265,-1.677830,42701
1381145,47.177296,-1.679046,42702
1381145,47.177296,-1.679046,42711
1381145,47.155774,-1.681493,42712
1381046,47.155774,-1.681493,42731
1381046,47.177552,-1.678792,42732
1381046,47.177552,-1.678792,42741
1381046,47.179597,-1.677515,42742
1381046,47.179597,-1.677515,42751
1381046,47.185049,-1.674256,42752
1381046,47.185049,-1.674256,42761
1381046,47.185707,-1.677391,42762
1381046,47.185707,-1.677391,42771
1381046,47.186065,-1.682945,42772
1381046,47.186065,-1.682945,42781
1381046,47.187472,-1.686557,42782
1381046,47.187472,-1.686557,42791
1381046,47.188810,-1.689904,42792
1381046,47.188810,-1.689904,42801
1381046,47.190528,-1.693708,42802
1381046,47.190528,-1.693708,42811
1381046,47.191982,-1.697458,42812
1381046,47.191982,-1.697458,42821
1381046,47.190720,-1.701366,42822
1381046,47.190720,-1.701366,42831
1381046,47.191291,-1.707229,42832
1381046,47.191291,-1.707229,42841
1381046,47.191376,-1.711220,42842
1381046,47.191376,-1.711220,42851
1381046,47.193146,-1.718422,42852
1381046,47.193146,-1.718422,42861
1381046,47.195874,-1.724794,42862
1381046,47.195874,-1.724794,42871
1381046,47.196210,-1.737223,42872
1381046,47.196210,-1.737223,42881
1381046,47.195863,-1.740357,42882
1381046,47.195863,-1.740357,42891
1381046,47.196834,-1.744625,42892
1381046,47.196834,-1.744625,42901
1381046,47.198662,-1.750925,42902
1381046,47.198662,-1.750925,42911
1381046,47.199755,-1.754847,42912
1381046,47.199755,-1.754847,42921
1381046,47.197790,-1.759322,42922
1381046,47.197790,-1.759322,42931
1381046,47.201280,-1.759062,42932
141104,47.264157,-1.679411,46461
141104,47.213935,-1.723040,46462
141104,47.213935,-1.723040,46471
141104,47.211916,-1.724712,46472
1471152,47.254357,-1.455368,42211
1471152,47.257090,-1.466417,42212
1471152,47.257090,-1.466417,42221
1471152,47.256621,-1.468474,42222
1471152,47.256621,-1.468474,42231
1471152,47.255001,-1.472070,42232
1471152,47.255001,-1.472070,42241
1471152,47.259656,-1.474576,42242
1471152,47.259656,-1.474576,42251
1471152,47.261274,-1.475135,42252
1471152,47.261274,-1.475135,42261
1471152,47.263355,-1.476366,42262
1471152,47.263355,-1.476366,42271
1471152,47.262071,-1.481452,42272
1471152,47.262071,-1.481452,42281
1471152,47.257981,-1.480730,42282
1471152,47.257981,-1.480730,42291
1471152,47.252758,-1.481442,42292
1471152,47.252758,-1.481442,42301
1471152,47.250344,-1.485067,42302
1471152,47.250344,-1.485067,42311
1471152,47.250857,-1.487420,42312
1471152,47.250857,-1.487420,42321
1471152,47.253289,-1.487571,42322
1471152,47.253289,-1.487571,42331
1471152,47.256766,-1.488098,42332
1471152,47.256766,-1.488098,42341
1471152,47.256946,-1.491266,42342
1471152,47.256946,-1.491266,42351
1471152,47.254450,-1.496915,42352
1471152,47.254450,-1.496915,42361
1471152,47.254002,-1.499181,42362
1471152,47.254002,-1.499181,42371
1471152,47.251620,-1.499310,42372
1471152,47.251620,-1.499310,42381
1471152,47.247068,-1.494859,42382
1471152,47.247068,-1.494859,42391
1471152,47.242323,-1.495027,42392
1471152,47.242323,-1.495027,42401
1471152,47.239916,-1.497358,42402
1471152,47.239916,-1.497358,42411
1471152,47.238481,-1.500616,42412
1471152,47.238481,-1.500616,42421
1471152,47.235433,-1.504030,42422
1471152,47.235433,-1.504030,42431
1471152,47.235629,-1.508669,42432
1471152,47.235629,-1.508669,42441
1471152,47.233357,-1.511273,42442
1471152,47.233357,-1.511273,42451
1471152,47.231545,-1.516049,42452
1471152,47.231545,-1.516049,42461
1471152,47.229800,-1.516488,42462
1471152,47.229800,-1.516488,42471
1471152,47.227629,-1.515460,42472
1471152,47.227629,-1.515460,42481
1471152,47.226627,-1.519742,42482
1471152,47.226627,-1.519742,42491
1471152,47.226212,-1.521883,42492
1471053,47.226212,-1.521883,42951
1471053,47.227001,-1.518714,42952
1471053,47.227001,-1.518714,42961
1471053,47.227559,-1.515541,42962
1471053,47.227559,-1.515541,42971
1471053,47.230173,-1.516372,42972
1471053,47.230173,-1.516372,42981
1471053,47.231546,-1.515914,42982
1471053,47.231546,-1.515914,42991
1471053,47.233488,-1.510800,42992
1471053,47.233488,-1.510800,43001
1471053,47.235870,-1.508363,43002
1471053,47.235870,-1.508363,43011
1471053,47.235433,-1.504030,43012
1471053,47.235433,-1.504030,43021
1471053,47.238493,-1.500403,43022
1471053,47.238493,-1.500403,43031
1471053,47.240124,-1.496843,43032
1471053,47.240124,-1.496843,43041
1471053,47.243147,-1.495052,43042
1471053,47.243147,-1.495052,43051
1471053,47.247187,-1.494771,43052
1471053,47.247187,-1.494771,43061
1471053,47.251773,-1.499361,43062
1471053,47.251773,-1.499361,43071
1471053,47.254089,-1.499094,43072
1471053,47.254089,-1.499094,43081
1471053,47.254477,-1.496596,43082
1471053,47.254477,-1.496596,43091
1471053,47.256844,-1.491526,43092
1471053,47.256844,-1.491526,43101
1471053,47.256712,-1.488047,43102
1471053,47.256712,-1.488047,43111
1471053,47.253238,-1.487655,43112
1471053,47.253238,-1.487655,43121
1471053,47.250726,-1.487511,43122
1471053,47.250726,-1.487511,43131
1471053,47.250341,-1.484896,43132
1471053,47.250341,-1.484896,43141
1471053,47.252758,-1.481442,43142
1471053,47.252758,-1.481442,43151
1471053,47.257140,-1.480145,43152
1471053,47.257140,-1.480145,43161
1471053,47.262012,-1.481448,43162
1471053,47.262012,-1.481448,43171
1471053,47.263330,-1.476154,43172
1471053,47.263330,-1.476154,43181
1471053,47.260925,-1.475097,43182
1471053,47.260925,-1.475097,43191
1471053,47.258199,-1.474153,43192
1471053,47.258199,-1.474153,43201
1471053,47.255089,-1.471747,43202
1471053,47.255089,-1.471747,43211
1471053,47.256270,-1.469173,43212
1471053,47.256270,-1.469173,43221
1471053,47.257049,-1.466134,43222
1471053,47.257049,-1.466134,43231
1471053,47.254357,-1.455368,43232
1491011,47.265452,-1.683842,43251
1491011,47.264219,-1.680265,43252
1491011,47.264219,-1.680265,43261
1491011,47.263296,-1.677244,43262
1491011,47.263296,-1.677244,43271
1491011,47.262218,-1.671925,43272
1491011,47.262218,-1.671925,43281
1491011,47.261769,-1.669478,43282
1491011,47.261769,-1.669478,43291
1491011,47.261072,-1.665119,43292
1491011,47.261072,-1.665119,43301
1491011,47.260343,-1.660003,43302
1491011,47.260343,-1.660003,43311
1491011,47.259414,-1.654559,43312
1491011,47.259414,-1.654559,43321
1491011,47.258272,-1.647516,43322
1491011,47.258272,-1.647516,43331
1491011,47.255456,-1.642432,43332
1491011,47.255456,-1.642432,43341
1491011,47.253789,-1.627296,43342
1491011,47.253789,-1.627296,43351
1491011,47.250751,-1.618759,43352
1491011,47.250751,-1.618759,43361
1491011,47.249847,-1.615498,43362
1491011,47.249847,-1.615498,43371
1491011,47.248486,-1.610268,43372
1491011,47.248486,-1.610268,43381
1491011,47.245446,-1.605462,43382
1571022,47.269824,-1.456591,43401
1571022,47.267519,-1.455605,43402
1571022,47.267519,-1.455605,43411
1571022,47.265467,-1.452967,43412
1571022,47.265467,-1.452967,43421
1571022,47.264108,-1.450819,43422
1571022,47.264108,-1.450819,43431
1571022,47.262381,-1.447149,43432
1571022,47.262381,-1.447149,43441
1571022,47.259907,-1.450254,43442
1571022,47.259907,-1.450254,43451
1571022,47.258148,-1.459117,43452
1571022,47.258148,-1.459117,43461
1571022,47.257090,-1.466417,43462
1571022,47.257090,-1.466417,43471
1571022,47.256621,-1.468474,43472
1571022,47.256621,-1.468474,43481
1571022,47.255001,-1.472070,43482
1571022,47.255001,-1.472070,43491
1571022,47.253574,-1.474956,43492
1571022,47.253574,-1.474956,43501
1571022,47.251003,-1.482020,43502
1571022,47.251003,-1.482020,43511
1571022,47.250344,-1.485067,43512
1571022,47.250344,-1.485067,43521
1571022,47.250857,-1.487420,43522
1571022,47.250857,-1.487420,43531
1571022,47.253289,-1.487571,43532
1571022,47.253289,-1.487571,43541
1571022,47.256766,-1.488098,43542
1571022,47.256766,-1.488098,43551
1571022,47.256946,-1.491266,43552
1571022,47.256946,-1.491266,43561
1571022,47.254450,-1.496915,43562
1571022,47.254450,-1.496915,43571
1571022,47.254002,-1.499181,43572
1571022,47.254002,-1.499181,43581
1571022,47.251620,-1.499310,43582
1571022,47.251620,-1.499310,43591
1571022,47.247068,-1.494859,43592
1571022,47.247068,-1.494859,43601
1571022,47.242323,-1.495027,43602
1571022,47.242323,-1.495027,43611
1571022,47.239916,-1.497358,43612
1571022,47.239916,-1.497358,43621
1571022,47.238481,-1.500616,43622
1571022,47.238481,-1.500616,43631
1571022,47.235620,-1.504132,43632
1571022,47.235620,-1.504132,43641
1571022,47.235629,-1.508669,43642
1571022,47.235629,-1.508669,43651
1571022,47.233357,-1.511273,43652
1571022,47.233357,-1.511273,43661
1571022,47.231545,-1.516049,43662
1571022,47.231545,-1.516049,43671
1571022,47.229800,-1.516488,43672
1571022,47.229800,-1.516488,43681
1571022,47.227629,-1.515460,43682
1571022,47.227629,-1.515460,43691
1571022,47.226627,-1.519742,43692
1571022,47.226627,-1.519742,43701
1571022,47.226212,-1.521883,43702
1581142,47.198127,-1.749546,43721
1581142,47.196689,-1.744510,43722
1581142,47.196689,-1.744510,43731
1581142,47.195887,-1.741113,43732
1581142,47.195887,-1.741113,43741
1581142,47.196127,-1.737019,43742
1581142,47.196127,-1.737019,43751
1581142,47.195814,-1.724909,43752
1581142,47.195814,-1.724909,43761
1581142,47.193011,-1.718222,43762
1581142,47.193011,-1.718222,43771
1581142,47.191340,-1.711738,43772
1581142,47.191340,-1.711738,43781
1581142,47.191289,-1.707947,43782
1581142,47.191289,-1.707947,43791
1581142,47.190883,-1.700888,43792
1581142,47.190883,-1.700888,43801
1581142,47.191953,-1.697132,43802
1581142,47.191953,-1.697132,43811
1581142,47.189728,-1.692022,43812
1581142,47.189728,-1.692022,43821
1581142,47.188468,-1.689210,43822
1581142,47.188468,-1.689210,43831
1581142,47.187326,-1.686490,43832
1581142,47.187326,-1.686490,43841
1581142,47.185889,-1.682487,43842
1581142,47.185889,-1.682487,43851
1581142,47.185437,-1.678431,43852
1581142,47.185437,-1.678431,43861
1581142,47.184892,-1.674468,43862
1581142,47.184892,-1.674468,43871
1581142,47.179265,-1.677830,43872
1581142,47.179265,-1.677830,43881
1581142,47.177296,-1.679046,43882
1581142,47.177296,-1.679046,43891
1581142,47.155774,-1.681493,43892
1581043,47.155774,-1.681493,43911
1581043,47.177552,-1.678792,43912
1581043,47.177552,-1.678792,43921
1581043,47.179597,-1.677515,43922
1581043,47.179597,-1.677515,43931
1581043,47.185049,-1.674256,43932
